,ticker,year,IT_lag,OR,IT_lag1,IT_lag2,IT_lag3,IT_lag4,IT_lag5
368,LOW,2022,0.4224,0.5311,0.5063,0.3468,0.4328,0.4423,0.4611
369,LOW,2023,0.4844,0.5858,0.4224,0.5063,0.3468,0.4328,0.4423
370,LRCX,2014,0.4357,0.4295,,,,,
371,LRCX,2015,0.4988,0.5265,0.4357,,,,
372,LRCX,2016,0.4217,0.5375,0.4988,0.4357,,,
373,LRCX,2017,0.4362,0.5185,0.4217,0.4988,0.4357,,
374,LRCX,2018,0.3772,0.4807,0.4362,0.4217,0.4988,0.4357,
375,LRCX,2019,0.446,0.5484,0.3772,0.4362,0.4217,0.4988,0.4357
376,LRCX,2020,0.4124,0.5865,0.446,0.3772,0.4362,0.4217,0.4988
377,LRCX,2021,0.5134,0.4668,0.4124,0.446,0.3772,0.4362,0.4217
378,LRCX,2022,0.4127,0.5013,0.5134,0.4124,0.446,0.3772,0.4362
379,LRCX,2023,0.3726,0.4621,0.4127,0.5134,0.4124,0.446,0.3772
380,MA,2014,0.4144,0.4389,,,,,
381,MA,2015,0.4754,0.3906,0.4144,,,,
382,MA,2016,0.4905,0.4367,0.4754,0.4144,,,
383,MA,2017,0.4438,0.4849,0.4905,0.4754,0.4144,,
384,MA,2018,0.4536,0.4723,0.4438,0.4905,0.4754,0.4144,
385,MA,2019,0.4427,0.4834,0.4536,0.4438,0.4905,0.4754,0.4144
386,MA,2020,0.4781,0.556,0.4427,0.4536,0.4438,0.4905,0.4754
387,MA,2021,0.4626,0.5709,0.4781,0.4427,0.4536,0.4438,0.4905
388,MA,2022,0.4619,0.5416,0.4626,0.4781,0.4427,0.4536,0.4438
389,MA,2023,0.4805,0.5743,0.4619,0.4626,0.4781,0.4427,0.4536
390,META,2014,0.5119,0.3733,,,,,
391,META,2015,0.5071,0.5845,0.5119,,,,
392,META,2016,0.5504,0.6316,0.5071,0.5119,,,
393,META,2017,0.5667,0.4551,0.5504,0.5071,0.5119,,
394,META,2018,0.4978,0.5987,0.5667,0.5504,0.5071,0.5119,
395,META,2019,0.5385,0.5099,0.4978,0.5667,0.5504,0.5071,0.5119
396,META,2020,0.4859,0.5554,0.5385,0.4978,0.5667,0.5504,0.5071
397,META,2021,0.4504,0.5617,0.4859,0.5385,0.4978,0.5667,0.5504
398,META,2022,0.5039,0.4674,0.4504,0.4859,0.5385,0.4978,0.5667
399,META,2023,0.5697,0.5446,0.5039,0.4504,0.4859,0.5385,0.4978
400,MMC,2014,0.5694,0.5427,,,,,
401,MMC,2015,0.5523,0.5551,0.5694,,,,
402,MMC,2016,0.4589,0.6286,0.5523,0.5694,,,
403,MMC,2017,0.5435,0.6821,0.4589,0.5523,0.5694,,
404,MMC,2018,0.5879,0.6555,0.5435,0.4589,0.5523,0.5694,
405,MMC,2019,0.6119,0.6043,0.5879,0.5435,0.4589,0.5523,0.5694
406,MMC,2020,0.5403,0.6535,0.6119,0.5879,0.5435,0.4589,0.5523
407,MMC,2021,0.5853,0.5366,0.5403,0.6119,0.5879,0.5435,0.4589
408,MMC,2022,0.522,0.5886,0.5853,0.5403,0.6119,0.5879,0.5435
409,MMC,2023,0.5545,0.6064,0.522,0.5853,0.5403,0.6119,0.5879
410,MRK,2014,0.4357,0.4733,,,,,
411,MRK,2015,0.2678,0.5332,0.4357,,,,
412,MRK,2016,0.4601,0.6269,0.2678,0.4357,,,
413,MRK,2017,0.3023,0.4244,0.4601,0.2678,0.4357,,
414,MRK,2018,0.4505,0.5596,0.3023,0.4601,0.2678,0.4357,
415,MRK,2019,0.4004,0.5854,0.4505,0.3023,0.4601,0.2678,0.4357
416,MRK,2020,0.3836,0.4315,0.4004,0.4505,0.3023,0.4601,0.2678
417,MRK,2021,0.416,0.5259,0.3836,0.4004,0.4505,0.3023,0.4601
418,MRK,2022,0.3396,0.4273,0.416,0.3836,0.4004,0.4505,0.3023
419,MRK,2023,0.3946,0.5183,0.3396,0.416,0.3836,0.4004,0.4505
420,MSFT,2014,0.502,0.6061,,,,,
421,MSFT,2015,0.5726,0.5881,0.502,,,,
422,MSFT,2016,0.5159,0.4929,0.5726,0.502,,,
423,MSFT,2017,0.5455,0.6518,0.5159,0.5726,0.502,,
424,MSFT,2018,0.5094,0.6535,0.5455,0.5159,0.5726,0.502,
425,MSFT,2019,0.4863,0.557,0.5094,0.5455,0.5159,0.5726,0.502
426,MSFT,2020,0.5644,0.6483,0.4863,0.5094,0.5455,0.5159,0.5726
427,MSFT,2021,0.5149,0.4638,0.5644,0.4863,0.5094,0.5455,0.5159
428,MSFT,2022,0.512,0.5689,0.5149,0.5644,0.4863,0.5094,0.5455
429,MSFT,2023,0.559,0.5936,0.512,0.5149,0.5644,0.4863,0.5094
430,MU,2014,0.4252,0.317,,,,,
431,MU,2015,0.4291,0.3837,0.4252,,,,
432,MU,2016,0.4022,0.4907,0.4291,0.4252,,,
433,MU,2017,0.4376,0.467,0.4022,0.4291,0.4252,,
434,MU,2018,0.3974,0.3487,0.4376,0.4022,0.4291,0.4252,
435,MU,2019,0.3368,0.454,0.3974,0.4376,0.4022,0.4291,0.4252
436,MU,2020,0.3771,0.7252,0.3368,0.3974,0.4376,0.4022,0.4291
437,MU,2021,0.4303,0.3294,0.3771,0.3368,0.3974,0.4376,0.4022
438,MU,2022,0.3235,0.4741,0.4303,0.3771,0.3368,0.3974,0.4376
439,MU,2023,0.3865,0.2222,0.3235,0.4303,0.3771,0.3368,0.3974
440,NEE,2014,0.2457,0.5302,,,,,
441,NEE,2015,0.2763,0.5397,0.2457,,,,
442,NEE,2016,0.3021,0.4323,0.2763,0.2457,,,
443,NEE,2017,0.3439,0.3591,0.3021,0.2763,0.2457,,
444,NEE,2018,0.2297,0.476,0.3439,0.3021,0.2763,0.2457,
445,NEE,2019,0.3463,0.5069,0.2297,0.3439,0.3021,0.2763,0.2457
446,NEE,2020,0.3466,0.5202,0.3463,0.2297,0.3439,0.3021,0.2763
447,NEE,2021,0.3366,0.5803,0.3466,0.3463,0.2297,0.3439,0.3021
448,NEE,2022,0.2549,0.4194,0.3366,0.3466,0.3463,0.2297,0.3439
449,NEE,2023,0.2637,0.5276,0.2549,0.3366,0.3466,0.3463,0.2297
450,NFLX,2014,0.4096,0.5627,,,,,
451,NFLX,2015,0.3892,0.4015,0.4096,,,,
452,NFLX,2016,0.3819,0.4443,0.3892,0.4096,,,
453,NFLX,2017,0.3966,0.4597,0.3819,0.3892,0.4096,,
454,NFLX,2018,0.4108,0.6098,0.3966,0.3819,0.3892,0.4096,
455,NFLX,2019,0.4777,0.3995,0.4108,0.3966,0.3819,0.3892,0.4096
456,NFLX,2020,0.3789,0.423,0.4777,0.4108,0.3966,0.3819,0.3892
457,NFLX,2021,0.4108,0.4127,0.3789,0.4777,0.4108,0.3966,0.3819
458,NFLX,2022,0.4162,0.4074,0.4108,0.3789,0.4777,0.4108,0.3966
459,NFLX,2023,0.4395,0.5322,0.4162,0.4108,0.3789,0.4777,0.4108
460,NKE,2014,0.34,0.5325,,,,,
461,NKE,2015,0.3075,0.664,0.34,,,,
462,NKE,2016,0.4041,0.4489,0.3075,0.34,,,
463,NKE,2017,0.3922,0.4269,0.4041,0.3075,0.34,,
464,NKE,2018,0.3658,0.553,0.3922,0.4041,0.3075,0.34,
465,NKE,2019,0.3951,0.5144,0.3658,0.3922,0.4041,0.3075,0.34
466,NKE,2020,0.3652,0.5882,0.3951,0.3658,0.3922,0.4041,0.3075
467,NKE,2021,0.3486,0.6191,0.3652,0.3951,0.3658,0.3922,0.4041
468,NKE,2022,0.3426,0.4787,0.3486,0.3652,0.3951,0.3658,0.3922
469,NKE,2023,0.3884,0.5472,0.3426,0.3486,0.3652,0.3951,0.3658
470,NOW,2014,0.5633,0.5977,,,,,
471,NOW,2015,0.5663,0.4762,0.5633,,,,
472,NOW,2016,0.5205,0.6052,0.5663,0.5633,,,
473,NOW,2017,0.5679,0.5846,0.5205,0.5663,0.5633,,
474,NOW,2018,0.4637,0.5298,0.5679,0.5205,0.5663,0.5633,
475,NOW,2019,0.5556,0.5356,0.4637,0.5679,0.5205,0.5663,0.5633
476,NOW,2020,0.4623,0.4847,0.5556,0.4637,0.5679,0.5205,0.5663
477,NOW,2021,0.4309,0.4934,0.4623,0.5556,0.4637,0.5679,0.5205
478,NOW,2022,0.56,0.5571,0.4309,0.4623,0.5556,0.4637,0.5679
479,NOW,2023,0.531,0.49,0.56,0.4309,0.4623,0.5556,0.4637
480,NVDA,2014,0.3515,0.4061,,,,,
481,NVDA,2015,0.3419,0.5524,0.3515,,,,
482,NVDA,2016,0.3819,0.4776,0.3419,0.3515,,,
483,NVDA,2017,0.419,0.5963,0.3819,0.3419,0.3515,,
484,NVDA,2018,0.4785,0.5255,0.419,0.3819,0.3419,0.3515,
485,NVDA,2019,0.3705,0.4048,0.4785,0.419,0.3819,0.3419,0.3515
486,NVDA,2020,0.4821,0.5838,0.3705,0.4785,0.419,0.3819,0.3419
487,NVDA,2021,0.2949,0.4864,0.4821,0.3705,0.4785,0.419,0.3819
488,NVDA,2022,0.3569,0.5104,0.2949,0.4821,0.3705,0.4785,0.419
489,NVDA,2023,0.3074,0.5106,0.3569,0.2949,0.4821,0.3705,0.4785
490,ORCL,2014,0.4679,0.3942,,,,,
491,ORCL,2015,0.4796,0.5647,0.4679,,,,
492,ORCL,2016,0.4294,0.7035,0.4796,0.4679,,,
493,ORCL,2017,0.538,0.5066,0.4294,0.4796,0.4679,,
494,ORCL,2018,0.4828,0.3811,0.538,0.4294,0.4796,0.4679,
495,ORCL,2019,0.4784,0.524,0.4828,0.538,0.4294,0.4796,0.4679
496,ORCL,2020,0.5286,0.4577,0.4784,0.4828,0.538,0.4294,0.4796
497,ORCL,2021,0.5108,0.5725,0.5286,0.4784,0.4828,0.538,0.4294
498,ORCL,2022,0.4453,0.4177,0.5108,0.5286,0.4784,0.4828,0.538
499,ORCL,2023,0.4898,0.5453,0.4453,0.5108,0.5286,0.4784,0.4828
500,PANW,2014,0.498,0.5293,,,,,
501,PANW,2015,0.5351,0.5923,0.498,,,,
502,PANW,2016,0.5825,0.6126,0.5351,0.498,,,
503,PANW,2017,0.5379,0.6037,0.5825,0.5351,0.498,,
504,PANW,2018,0.5527,0.5596,0.5379,0.5825,0.5351,0.498,
505,PANW,2019,0.5187,0.5424,0.5527,0.5379,0.5825,0.5351,0.498
506,PANW,2020,0.4905,0.6959,0.5187,0.5527,0.5379,0.5825,0.5351
507,PANW,2021,0.5322,0.4958,0.4905,0.5187,0.5527,0.5379,0.5825
508,PANW,2022,0.4594,0.4924,0.5322,0.4905,0.5187,0.5527,0.5379
509,PANW,2023,0.494,0.5846,0.4594,0.5322,0.4905,0.5187,0.5527
510,PEP,2014,0.4049,0.5404,,,,,
511,PEP,2015,0.3596,0.5454,0.4049,,,,
512,PEP,2016,0.3666,0.5512,0.3596,0.4049,,,
513,PEP,2017,0.3611,0.4893,0.3666,0.3596,0.4049,,
514,PEP,2018,0.428,0.6244,0.3611,0.3666,0.3596,0.4049,
515,PEP,2019,0.4234,0.5545,0.428,0.3611,0.3666,0.3596,0.4049
516,PEP,2020,0.3594,0.5091,0.4234,0.428,0.3611,0.3666,0.3596
517,PEP,2021,0.3934,0.636,0.3594,0.4234,0.428,0.3611,0.3666
518,PEP,2022,0.4239,0.6054,0.3934,0.3594,0.4234,0.428,0.3611
519,PEP,2023,0.3981,0.6788,0.4239,0.3934,0.3594,0.4234,0.428
520,PG,2014,0.4816,0.5654,,,,,
521,PG,2015,0.3935,0.5463,0.4816,,,,
522,PG,2016,0.4858,0.6198,0.3935,0.4816,,,
523,PG,2017,0.4616,0.6868,0.4858,0.3935,0.4816,,
524,PG,2018,0.5687,0.5982,0.4616,0.4858,0.3935,0.4816,
525,PG,2019,0.4973,0.5329,0.5687,0.4616,0.4858,0.3935,0.4816
526,PG,2020,0.4282,0.5466,0.4973,0.5687,0.4616,0.4858,0.3935
527,PG,2021,0.465,0.5294,0.4282,0.4973,0.5687,0.4616,0.4858
528,PG,2022,0.4279,0.5864,0.465,0.4282,0.4973,0.5687,0.4616
529,PG,2023,0.4203,0.5451,0.4279,0.465,0.4282,0.4973,0.5687
530,PLD,2014,0.4215,0.5411,,,,,
531,PLD,2015,0.4365,0.4363,0.4215,,,,
532,PLD,2016,0.4246,0.5613,0.4365,0.4215,,,
533,PLD,2017,0.3742,0.4874,0.4246,0.4365,0.4215,,
534,PLD,2018,0.4117,0.5192,0.3742,0.4246,0.4365,0.4215,
535,PLD,2019,0.3422,0.4233,0.4117,0.3742,0.4246,0.4365,0.4215
536,PLD,2020,0.3745,0.52,0.3422,0.4117,0.3742,0.4246,0.4365
537,PLD,2021,0.381,0.5161,0.3745,0.3422,0.4117,0.3742,0.4246
538,PLD,2022,0.3777,0.5858,0.381,0.3745,0.3422,0.4117,0.3742
539,PLD,2023,0.3756,0.468,0.3777,0.381,0.3745,0.3422,0.4117
540,PM,2014,0.3411,0.6116,,,,,
541,PM,2015,0.49,0.5299,0.3411,,,,
542,PM,2016,0.382,0.4106,0.49,0.3411,,,
543,PM,2017,0.3693,0.5154,0.382,0.49,0.3411,,
544,PM,2018,0.3745,0.4946,0.3693,0.382,0.49,0.3411,
545,PM,2019,0.47,0.5871,0.3745,0.3693,0.382,0.49,0.3411
546,PM,2020,0.421,0.5425,0.47,0.3745,0.3693,0.382,0.49
547,PM,2021,0.4475,0.4396,0.421,0.47,0.3745,0.3693,0.382
548,PM,2022,0.4157,0.631,0.4475,0.421,0.47,0.3745,0.3693
549,PM,2023,0.3511,0.5964,0.4157,0.4475,0.421,0.47,0.3745
550,QCOM,2014,0.394,0.4417,,,,,
551,QCOM,2015,0.4059,0.502,0.394,,,,
552,QCOM,2016,0.4396,0.4191,0.4059,0.394,,,
553,QCOM,2017,0.363,0.4733,0.4396,0.4059,0.394,,
554,QCOM,2018,0.3443,0.335,0.363,0.4396,0.4059,0.394,
555,QCOM,2019,0.4027,0.6033,0.3443,0.363,0.4396,0.4059,0.394
556,QCOM,2020,0.4332,0.4899,0.4027,0.3443,0.363,0.4396,0.4059
557,QCOM,2021,0.355,0.5587,0.4332,0.4027,0.3443,0.363,0.4396
558,QCOM,2022,0.4603,0.4412,0.355,0.4332,0.4027,0.3443,0.363
559,QCOM,2023,0.3753,0.5953,0.4603,0.355,0.4332,0.4027,0.3443
560,SBUX,2014,0.3397,0.4867,,,,,
561,SBUX,2015,0.3496,0.48,0.3397,,,,
562,SBUX,2016,0.4758,0.5584,0.3496,0.3397,,,
563,SBUX,2017,0.5164,0.575,0.4758,0.3496,0.3397,,
564,SBUX,2018,0.5577,0.4181,0.5164,0.4758,0.3496,0.3397,
565,SBUX,2019,0.3714,0.7217,0.5577,0.5164,0.4758,0.3496,0.3397
566,SBUX,2020,0.3133,0.5572,0.3714,0.5577,0.5164,0.4758,0.3496
567,SBUX,2021,0.3522,0.5034,0.3133,0.3714,0.5577,0.5164,0.4758
568,SBUX,2022,0.4067,0.5494,0.3522,0.3133,0.3714,0.5577,0.5164
569,SBUX,2023,0.3757,0.5504,0.4067,0.3522,0.3133,0.3714,0.5577
570,SCHW,2014,0.5223,0.5259,,,,,
571,SCHW,2015,0.4226,0.6014,0.5223,,,,
572,SCHW,2016,0.4097,0.5227,0.4226,0.5223,,,
573,SCHW,2017,0.4143,0.4913,0.4097,0.4226,0.5223,,
574,SCHW,2018,0.3813,0.4882,0.4143,0.4097,0.4226,0.5223,
575,SCHW,2019,0.5013,0.5602,0.3813,0.4143,0.4097,0.4226,0.5223
576,SCHW,2020,0.3814,0.4919,0.5013,0.3813,0.4143,0.4097,0.4226
577,SCHW,2021,0.4764,0.4631,0.3814,0.5013,0.3813,0.4143,0.4097
578,SCHW,2022,0.4233,0.4809,0.4764,0.3814,0.5013,0.3813,0.4143
579,SCHW,2023,0.4214,0.4548,0.4233,0.4764,0.3814,0.5013,0.3813
580,SPGI,2014,0.5825,0.4967,,,,,
581,SPGI,2015,0.5924,0.5624,0.5825,,,,
582,SPGI,2016,0.5407,0.5243,0.5924,0.5825,,,
583,SPGI,2017,0.5103,0.6051,0.5407,0.5924,0.5825,,
584,SPGI,2018,0.4747,0.5732,0.5103,0.5407,0.5924,0.5825,
585,SPGI,2019,0.5022,0.5988,0.4747,0.5103,0.5407,0.5924,0.5825
586,SPGI,2020,0.4574,0.544,0.5022,0.4747,0.5103,0.5407,0.5924
587,SPGI,2021,0.5382,0.5795,0.4574,0.5022,0.4747,0.5103,0.5407
588,SPGI,2022,0.5497,0.5715,0.5382,0.4574,0.5022,0.4747,0.5103
589,SPGI,2023,0.5652,0.6345,0.5497,0.5382,0.4574,0.5022,0.4747
590,SYK,2014,0.4074,0.5013,,,,,
591,SYK,2015,0.473,0.4864,0.4074,,,,
592,SYK,2016,0.4802,0.6286,0.473,0.4074,,,
593,SYK,2017,0.4273,0.6448,0.4802,0.473,0.4074,,
594,SYK,2018,0.5603,0.4124,0.4273,0.4802,0.473,0.4074,
595,SYK,2019,0.5266,0.46,0.5603,0.4273,0.4802,0.473,0.4074
596,SYK,2020,0.4307,0.4453,0.5266,0.5603,0.4273,0.4802,0.473
597,SYK,2021,0.3722,0.6288,0.4307,0.5266,0.5603,0.4273,0.4802
598,SYK,2022,0.4919,0.4384,0.3722,0.4307,0.5266,0.5603,0.4273
599,SYK,2023,0.5409,0.5808,0.4919,0.3722,0.4307,0.5266,0.5603
600,TJX,2014,0.4168,0.5734,,,,,
601,TJX,2015,0.4382,0.5104,0.4168,,,,
602,TJX,2016,0.5081,0.7231,0.4382,0.4168,,,
603,TJX,2017,0.5131,0.5773,0.5081,0.4382,0.4168,,
604,TJX,2018,0.397,0.4233,0.5131,0.5081,0.4382,0.4168,
605,TJX,2019,0.4263,0.6378,0.397,0.5131,0.5081,0.4382,0.4168
606,TJX,2020,0.3835,0.6013,0.4263,0.397,0.5131,0.5081,0.4382
607,TJX,2021,0.434,0.4412,0.3835,0.4263,0.397,0.5131,0.5081
608,TJX,2022,0.4448,0.3767,0.434,0.3835,0.4263,0.397,0.5131
609,TJX,2023,0.3686,0.4203,0.4448,0.434,0.3835,0.4263,0.397
610,TMO,2014,0.3614,0.5828,,,,,
611,TMO,2015,0.5539,0.6,0.3614,,,,
612,TMO,2016,0.5007,0.594,0.5539,0.3614,,,
613,TMO,2017,0.5558,0.5362,0.5007,0.5539,0.3614,,
614,TMO,2018,0.5217,0.376,0.5558,0.5007,0.5539,0.3614,
615,TMO,2019,0.4404,0.5641,0.5217,0.5558,0.5007,0.5539,0.3614
616,TMO,2020,0.3812,0.4575,0.4404,0.5217,0.5558,0.5007,0.5539
617,TMO,2021,0.3016,0.6287,0.3812,0.4404,0.5217,0.5558,0.5007
618,TMO,2022,0.4875,0.5112,0.3016,0.3812,0.4404,0.5217,0.5558
619,TMO,2023,0.3477,0.5506,0.4875,0.3016,0.3812,0.4404,0.5217
620,TMUS,2014,0.512,0.5648,,,,,
621,TMUS,2015,0.4063,0.4727,0.512,,,,
622,TMUS,2016,0.508,0.3952,0.4063,0.512,,,
623,TMUS,2017,0.4395,0.4943,0.508,0.4063,0.512,,
624,TMUS,2018,0.4183,0.5235,0.4395,0.508,0.4063,0.512,
625,TMUS,2019,0.4482,0.4584,0.4183,0.4395,0.508,0.4063,0.512
626,TMUS,2020,0.3185,0.5321,0.4482,0.4183,0.4395,0.508,0.4063
627,TMUS,2021,0.5066,0.5537,0.3185,0.4482,0.4183,0.4395,0.508
628,TMUS,2022,0.4378,0.4619,0.5066,0.3185,0.4482,0.4183,0.4395
629,TMUS,2023,0.5295,0.5002,0.4378,0.5066,0.3185,0.4482,0.4183
630,TSLA,2014,0.3436,0.5387,,,,,
631,TSLA,2015,0.3449,0.3501,0.3436,,,,
632,TSLA,2016,0.3371,0.373,0.3449,0.3436,,,
633,TSLA,2017,0.2835,0.5877,0.3371,0.3449,0.3436,,
634,TSLA,2018,0.3111,0.4683,0.2835,0.3371,0.3449,0.3436,
635,TSLA,2019,0.3658,0.3857,0.3111,0.2835,0.3371,0.3449,0.3436
636,TSLA,2020,0.2586,0.4281,0.3658,0.3111,0.2835,0.3371,0.3449
637,TSLA,2021,0.33,0.5172,0.2586,0.3658,0.3111,0.2835,0.3371
638,TSLA,2022,0.3017,0.2971,0.33,0.2586,0.3658,0.3111,0.2835
639,TSLA,2023,0.2952,0.4406,0.3017,0.33,0.2586,0.3658,0.3111
640,TXN,2014,0.397,0.5687,,,,,
641,TXN,2015,0.3543,0.3604,0.397,,,,
642,TXN,2016,0.3892,0.647,0.3543,0.397,,,
643,TXN,2017,0.434,0.7225,0.3892,0.3543,0.397,,
644,TXN,2018,0.3354,0.5022,0.434,0.3892,0.3543,0.397,
645,TXN,2019,0.4889,0.412,0.3354,0.434,0.3892,0.3543,0.397
646,TXN,2020,0.4035,0.5944,0.4889,0.3354,0.434,0.3892,0.3543
647,TXN,2021,0.3876,0.5918,0.4035,0.4889,0.3354,0.434,0.3892
648,TXN,2022,0.3612,0.52,0.3876,0.4035,0.4889,0.3354,0.434
649,TXN,2023,0.4391,0.5403,0.3612,0.3876,0.4035,0.4889,0.3354
650,UNH,2014,0.3168,0.4564,,,,,
651,UNH,2015,0.3018,0.4973,0.3168,,,,
652,UNH,2016,0.3411,0.3895,0.3018,0.3168,,,
653,UNH,2017,0.4241,0.3778,0.3411,0.3018,0.3168,,
654,UNH,2018,0.4368,0.3905,0.4241,0.3411,0.3018,0.3168,
655,UNH,2019,0.4164,0.4126,0.4368,0.4241,0.3411,0.3018,0.3168
656,UNH,2020,0.4115,0.3315,0.4164,0.4368,0.4241,0.3411,0.3018
657,UNH,2021,0.4363,0.49,0.4115,0.4164,0.4368,0.4241,0.3411
658,UNH,2022,0.4711,0.6725,0.4363,0.4115,0.4164,0.4368,0.4241
659,UNH,2023,0.4864,0.5505,0.4711,0.4363,0.4115,0.4164,0.4368
660,UNP,2014,0.2697,0.4508,,,,,
661,UNP,2015,0.3291,0.4497,0.2697,,,,
662,UNP,2016,0.3271,0.4959,0.3291,0.2697,,,
663,UNP,2017,0.3402,0.4702,0.3271,0.3291,0.2697,,
664,UNP,2018,0.2435,0.3087,0.3402,0.3271,0.3291,0.2697,
665,UNP,2019,0.2646,0.473,0.2435,0.3402,0.3271,0.3291,0.2697
666,UNP,2020,0.3616,0.5823,0.2646,0.2435,0.3402,0.3271,0.3291
667,UNP,2021,0.3717,0.5034,0.3616,0.2646,0.2435,0.3402,0.3271
668,UNP,2022,0.3348,0.4485,0.3717,0.3616,0.2646,0.2435,0.3402
669,UNP,2023,0.3687,0.4434,0.3348,0.3717,0.3616,0.2646,0.2435
670,UPS,2014,0.349,0.4795,,,,,
671,UPS,2015,0.3661,0.5206,0.349,,,,
672,UPS,2016,0.4444,0.5396,0.3661,0.349,,,
673,UPS,2017,0.5201,0.5522,0.4444,0.3661,0.349,,
674,UPS,2018,0.3659,0.5521,0.5201,0.4444,0.3661,0.349,
675,UPS,2019,0.3662,0.4502,0.3659,0.5201,0.4444,0.3661,0.349
676,UPS,2020,0.4147,0.5551,0.3662,0.3659,0.5201,0.4444,0.3661
677,UPS,2021,0.379,0.6561,0.4147,0.3662,0.3659,0.5201,0.4444
678,UPS,2022,0.5071,0.518,0.379,0.4147,0.3662,0.3659,0.5201
679,UPS,2023,0.5596,0.5397,0.5071,0.379,0.4147,0.3662,0.3659
680,V,2014,0.4291,0.6299,,,,,
681,V,2015,0.4621,0.3085,0.4291,,,,
682,V,2016,0.48,0.6642,0.4621,0.4291,,,
683,V,2017,0.5044,0.4911,0.48,0.4621,0.4291,,
684,V,2018,0.4667,0.3898,0.5044,0.48,0.4621,0.4291,
685,V,2019,0.455,0.4232,0.4667,0.5044,0.48,0.4621,0.4291
686,V,2020,0.4498,0.4835,0.455,0.4667,0.5044,0.48,0.4621
687,V,2021,0.3924,0.5489,0.4498,0.455,0.4667,0.5044,0.48
688,V,2022,0.4361,0.5253,0.3924,0.4498,0.455,0.4667,0.5044
689,V,2023,0.5085,0.5733,0.4361,0.3924,0.4498,0.455,0.4667
690,VRTX,2014,0.3905,0.6284,,,,,
691,VRTX,2015,0.454,0.3395,0.3905,,,,
692,VRTX,2016,0.3877,0.5515,0.454,0.3905,,,
693,VRTX,2017,0.3585,0.3825,0.3877,0.454,0.3905,,
694,VRTX,2018,0.4646,0.5181,0.3585,0.3877,0.454,0.3905,
695,VRTX,2019,0.3641,0.448,0.4646,0.3585,0.3877,0.454,0.3905
696,VRTX,2020,0.4768,0.3886,0.3641,0.4646,0.3585,0.3877,0.454
697,VRTX,2021,0.4357,0.4589,0.4768,0.3641,0.4646,0.3585,0.3877
698,VRTX,2022,0.4227,0.5827,0.4357,0.4768,0.3641,0.4646,0.3585
699,VRTX,2023,0.4778,0.3642,0.4227,0.4357,0.4768,0.3641,0.4646
