ticker,year,IT_lag,OR,IT_lag1,IT_lag2,IT_lag3,IT_lag4,IT_lag5
MA,2022,0.6463,0.4868,0.4858,0.476,0.4838,0.5129,0.5041
MA,2023,0.4414,0.4597,0.6463,0.4858,0.476,0.4838,0.5129
META,2014,0.4262,0.3348,,,,,
META,2015,0.3938,0.2884,0.4262,,,,
META,2016,0.3759,0.3718,0.3938,0.4262,,,
META,2017,0.4468,0.3087,0.3759,0.3938,0.4262,,
META,2018,0.4205,0.3847,0.4468,0.3759,0.3938,0.4262,
META,2019,0.4166,0.2784,0.4205,0.4468,0.3759,0.3938,0.4262
META,2020,0.5726,0.3178,0.4166,0.4205,0.4468,0.3759,0.3938
META,2021,0.4256,0.3248,0.5726,0.4166,0.4205,0.4468,0.3759
META,2022,0.5741,0.4026,0.4256,0.5726,0.4166,0.4205,0.4468
META,2023,0.5189,0.4008,0.5741,0.4256,0.5726,0.4166,0.4205
MMC,2014,0.6343,0.68,,,,,
MMC,2015,0.6217,0.592,0.6343,,,,
MMC,2016,0.6147,0.5263,0.6217,0.6343,,,
MMC,2017,0.6353,0.5338,0.6147,0.6217,0.6343,,
MMC,2018,0.6807,0.5221,0.6353,0.6147,0.6217,0.6343,
MMC,2019,0.6616,0.5766,0.6807,0.6353,0.6147,0.6217,0.6343
MMC,2020,0.5779,0.6508,0.6616,0.6807,0.6353,0.6147,0.6217
MMC,2021,0.6013,0.4727,0.5779,0.6616,0.6807,0.6353,0.6147
MMC,2022,0.6385,0.624,0.6013,0.5779,0.6616,0.6807,0.6353
MMC,2023,0.6215,0.5539,0.6385,0.6013,0.5779,0.6616,0.6807
MRK,2014,0.4954,0.44,,,,,
MRK,2015,0.4661,0.4417,0.4954,,,,
MRK,2016,0.4854,0.2647,0.4661,0.4954,,,
MRK,2017,0.5475,0.5127,0.4854,0.4661,0.4954,,
MRK,2018,0.6155,0.4708,0.5475,0.4854,0.4661,0.4954,
MRK,2019,0.5574,0.4514,0.6155,0.5475,0.4854,0.4661,0.4954
MRK,2020,0.5821,0.4286,0.5574,0.6155,0.5475,0.4854,0.4661
MRK,2021,0.5749,0.5059,0.5821,0.5574,0.6155,0.5475,0.4854
MRK,2022,0.6107,0.396,0.5749,0.5821,0.5574,0.6155,0.5475
MRK,2023,0.6066,0.4441,0.6107,0.5749,0.5821,0.5574,0.6155
MSFT,2014,0.5198,0.5309,,,,,
MSFT,2015,0.5231,0.6543,0.5198,,,,
MSFT,2016,0.4721,0.5601,0.5231,0.5198,,,
MSFT,2017,0.5488,0.3866,0.4721,0.5231,0.5198,,
MSFT,2018,0.5168,0.4465,0.5488,0.4721,0.5231,0.5198,
MSFT,2019,0.4412,0.4308,0.5168,0.5488,0.4721,0.5231,0.5198
MSFT,2020,0.4388,0.4472,0.4412,0.5168,0.5488,0.4721,0.5231
MSFT,2021,0.4849,0.445,0.4388,0.4412,0.5168,0.5488,0.4721
MSFT,2022,0.4675,0.4458,0.4849,0.4388,0.4412,0.5168,0.5488
MSFT,2023,0.4656,0.3397,0.4675,0.4849,0.4388,0.4412,0.5168
MU,2014,0.2899,0.3692,,,,,
MU,2015,0.2538,0.4523,0.2899,,,,
MU,2016,0.3514,0.2444,0.2538,0.2899,,,
MU,2017,0.4306,0.2561,0.3514,0.2538,0.2899,,
MU,2018,0.4004,0.4139,0.4306,0.3514,0.2538,0.2899,
MU,2019,0.3754,0.293,0.4004,0.4306,0.3514,0.2538,0.2899
MU,2020,0.3732,0.3796,0.3754,0.4004,0.4306,0.3514,0.2538
MU,2021,0.3691,0.3706,0.3732,0.3754,0.4004,0.4306,0.3514
MU,2022,0.4208,0.3862,0.3691,0.3732,0.3754,0.4004,0.4306
MU,2023,0.3509,0.4753,0.4208,0.3691,0.3732,0.3754,0.4004
NEE,2014,0.5098,0.5146,,,,,
NEE,2015,0.5572,0.3932,0.5098,,,,
NEE,2016,0.5304,0.477,0.5572,0.5098,,,
NEE,2017,0.6111,0.5772,0.5304,0.5572,0.5098,,
NEE,2018,0.5178,0.399,0.6111,0.5304,0.5572,0.5098,
NEE,2019,0.5213,0.4148,0.5178,0.6111,0.5304,0.5572,0.5098
NEE,2020,0.587,0.4626,0.5213,0.5178,0.6111,0.5304,0.5572
NEE,2021,0.5904,0.4899,0.587,0.5213,0.5178,0.6111,0.5304
NEE,2022,0.4808,0.3524,0.5904,0.587,0.5213,0.5178,0.6111
NEE,2023,0.5423,0.4941,0.4808,0.5904,0.587,0.5213,0.5178
NFLX,2014,0.3833,0.3345,,,,,
NFLX,2015,0.3572,0.3332,0.3833,,,,
NFLX,2016,0.3535,0.3052,0.3572,0.3833,,,
NFLX,2017,0.3661,0.4564,0.3535,0.3572,0.3833,,
NFLX,2018,0.3788,0.3099,0.3661,0.3535,0.3572,0.3833,
NFLX,2019,0.4001,0.3512,0.3788,0.3661,0.3535,0.3572,0.3833
NFLX,2020,0.4376,0.377,0.4001,0.3788,0.3661,0.3535,0.3572
NFLX,2021,0.4577,0.3744,0.4376,0.4001,0.3788,0.3661,0.3535
NFLX,2022,0.4112,0.3658,0.4577,0.4376,0.4001,0.3788,0.3661
NFLX,2023,0.412,0.3554,0.4112,0.4577,0.4376,0.4001,0.3788
NKE,2014,0.5191,0.6269,,,,,
NKE,2015,0.4954,0.6112,0.5191,,,,
NKE,2016,0.5545,0.542,0.4954,0.5191,,,
NKE,2017,0.4446,0.6131,0.5545,0.4954,0.5191,,
NKE,2018,0.5054,0.5405,0.4446,0.5545,0.4954,0.5191,
NKE,2019,0.5649,0.5493,0.5054,0.4446,0.5545,0.4954,0.5191
NKE,2020,0.5081,0.5225,0.5649,0.5054,0.4446,0.5545,0.4954
NKE,2021,0.4738,0.6639,0.5081,0.5649,0.5054,0.4446,0.5545
NKE,2022,0.5334,0.5515,0.4738,0.5081,0.5649,0.5054,0.4446
NKE,2023,0.4812,0.6131,0.5334,0.4738,0.5081,0.5649,0.5054
NOW,2014,0.6027,0.4938,,,,,
NOW,2015,0.5209,0.3539,0.6027,,,,
NOW,2016,0.5451,0.4916,0.5209,0.6027,,,
NOW,2017,0.5197,0.4323,0.5451,0.5209,0.6027,,
NOW,2018,0.5582,0.4635,0.5197,0.5451,0.5209,0.6027,
NOW,2019,0.5454,0.5815,0.5582,0.5197,0.5451,0.5209,0.6027
NOW,2020,0.555,0.5069,0.5454,0.5582,0.5197,0.5451,0.5209
NOW,2021,0.5185,0.429,0.555,0.5454,0.5582,0.5197,0.5451
NOW,2022,0.5903,0.4852,0.5185,0.555,0.5454,0.5582,0.5197
NOW,2023,0.575,0.4485,0.5903,0.5185,0.555,0.5454,0.5582
NVDA,2014,0.4074,0.4709,,,,,
NVDA,2015,0.5733,0.4937,0.4074,,,,
NVDA,2016,0.4063,0.614,0.5733,0.4074,,,
NVDA,2017,0.3809,0.44,0.4063,0.5733,0.4074,,
NVDA,2018,0.3791,0.5298,0.3809,0.4063,0.5733,0.4074,
NVDA,2019,0.3323,0.4878,0.3791,0.3809,0.4063,0.5733,0.4074
NVDA,2020,0.365,0.534,0.3323,0.3791,0.3809,0.4063,0.5733
NVDA,2021,0.4386,0.3593,0.365,0.3323,0.3791,0.3809,0.4063
NVDA,2022,0.4661,0.4554,0.4386,0.365,0.3323,0.3791,0.3809
NVDA,2023,0.4168,0.5051,0.4661,0.4386,0.365,0.3323,0.3791
ORCL,2014,0.5037,0.4435,,,,,
ORCL,2015,0.465,0.4023,0.5037,,,,
ORCL,2016,0.4553,0.4003,0.465,0.5037,,,
ORCL,2017,0.4657,0.3959,0.4553,0.465,0.5037,,
ORCL,2018,0.4989,0.4207,0.4657,0.4553,0.465,0.5037,
ORCL,2019,0.4596,0.3269,0.4989,0.4657,0.4553,0.465,0.5037
ORCL,2020,0.469,0.4221,0.4596,0.4989,0.4657,0.4553,0.465
ORCL,2021,0.4611,0.4919,0.469,0.4596,0.4989,0.4657,0.4553
ORCL,2022,0.4324,0.4742,0.4611,0.469,0.4596,0.4989,0.4657
ORCL,2023,0.4748,0.4747,0.4324,0.4611,0.469,0.4596,0.4989
PANW,2014,0.6248,0.4273,,,,,
PANW,2015,0.6154,0.5388,0.6248,,,,
PANW,2016,0.5874,0.4339,0.6154,0.6248,,,
PANW,2017,0.5938,0.5155,0.5874,0.6154,0.6248,,
PANW,2018,0.5732,0.4278,0.5938,0.5874,0.6154,0.6248,
PANW,2019,0.6564,0.4242,0.5732,0.5938,0.5874,0.6154,0.6248
PANW,2020,0.642,0.4958,0.6564,0.5732,0.5938,0.5874,0.6154
PANW,2021,0.6287,0.4783,0.642,0.6564,0.5732,0.5938,0.5874
PANW,2022,0.5264,0.4445,0.6287,0.642,0.6564,0.5732,0.5938
PANW,2023,0.6003,0.4928,0.5264,0.6287,0.642,0.6564,0.5732
PEP,2014,0.5837,0.3594,,,,,
PEP,2015,0.5662,0.4052,0.5837,,,,
PEP,2016,0.5591,0.3234,0.5662,0.5837,,,
PEP,2017,0.5829,0.3451,0.5591,0.5662,0.5837,,
PEP,2018,0.5847,0.2948,0.5829,0.5591,0.5662,0.5837,
PEP,2019,0.4842,0.2927,0.5847,0.5829,0.5591,0.5662,0.5837
PEP,2020,0.6043,0.4675,0.4842,0.5847,0.5829,0.5591,0.5662
PEP,2021,0.4887,0.488,0.6043,0.4842,0.5847,0.5829,0.5591
PEP,2022,0.5909,0.5076,0.4887,0.6043,0.4842,0.5847,0.5829
PEP,2023,0.5475,0.5599,0.5909,0.4887,0.6043,0.4842,0.5847
PG,2014,0.5855,0.4918,,,,,
PG,2015,0.6051,0.4384,0.5855,,,,
PG,2016,0.5879,0.4745,0.6051,0.5855,,,
PG,2017,0.6137,0.5123,0.5879,0.6051,0.5855,,
PG,2018,0.7667,0.511,0.6137,0.5879,0.6051,0.5855,
PG,2019,0.6198,0.4424,0.7667,0.6137,0.5879,0.6051,0.5855
PG,2020,0.6064,0.5335,0.6198,0.7667,0.6137,0.5879,0.6051
PG,2021,0.6218,0.5021,0.6064,0.6198,0.7667,0.6137,0.5879
PG,2022,0.6066,0.4725,0.6218,0.6064,0.6198,0.7667,0.6137
PG,2023,0.7506,0.6933,0.6066,0.6218,0.6064,0.6198,0.7667
PLD,2014,0.3139,0.3919,,,,,
PLD,2015,0.5261,0.4686,0.3139,,,,
PLD,2016,0.4595,0.4984,0.5261,0.3139,,,
PLD,2017,0.4942,0.427,0.4595,0.5261,0.3139,,
PLD,2018,0.4612,0.4452,0.4942,0.4595,0.5261,0.3139,
PLD,2019,0.4566,0.4919,0.4612,0.4942,0.4595,0.5261,0.3139
PLD,2020,0.7191,0.4061,0.4566,0.4612,0.4942,0.4595,0.5261
PLD,2021,0.5083,0.4769,0.7191,0.4566,0.4612,0.4942,0.4595
PLD,2022,0.3284,0.4896,0.5083,0.7191,0.4566,0.4612,0.4942
PLD,2023,0.4597,0.4776,0.3284,0.5083,0.7191,0.4566,0.4612
PM,2014,0.4799,0.6876,,,,,
PM,2015,0.4132,0.3996,0.4799,,,,
PM,2016,0.4551,0.5911,0.4132,0.4799,,,
PM,2017,0.4418,0.4802,0.4551,0.4132,0.4799,,
PM,2018,0.5684,0.3166,0.4418,0.4551,0.4132,0.4799,
PM,2019,0.5684,0.2779,0.5684,0.4418,0.4551,0.4132,0.4799
PM,2020,0.5746,0.3094,0.5684,0.5684,0.4418,0.4551,0.4132
PM,2021,0.3251,0.4574,0.5746,0.5684,0.5684,0.4418,0.4551
PM,2022,0.5812,0.3073,0.3251,0.5746,0.5684,0.5684,0.4418
PM,2023,0.5767,0.5646,0.5812,0.3251,0.5746,0.5684,0.5684
QCOM,2014,0.3114,0.2895,,,,,
QCOM,2015,0.2578,0.6178,0.3114,,,,
QCOM,2016,0.2675,0.2721,0.2578,0.3114,,,
QCOM,2017,0.5851,0.5526,0.2675,0.2578,0.3114,,
QCOM,2018,0.2659,0.1754,0.5851,0.2675,0.2578,0.3114,
QCOM,2019,0.2188,0.1475,0.2659,0.5851,0.2675,0.2578,0.3114
QCOM,2020,0.2757,0.3987,0.2188,0.2659,0.5851,0.2675,0.2578
QCOM,2021,0.3366,0.429,0.2757,0.2188,0.2659,0.5851,0.2675
QCOM,2022,0.3303,0.338,0.3366,0.2757,0.2188,0.2659,0.5851
QCOM,2023,0.4121,0.3353,0.3303,0.3366,0.2757,0.2188,0.2659
SBUX,2014,0.4895,0.4526,,,,,
SBUX,2015,0.6259,0.494,0.4895,,,,
SBUX,2016,0.4928,0.5041,0.6259,0.4895,,,
SBUX,2017,0.6463,0.4413,0.4928,0.6259,0.4895,,
SBUX,2018,0.6377,0.5104,0.6463,0.4928,0.6259,0.4895,
SBUX,2019,0.5613,0.6838,0.6377,0.6463,0.4928,0.6259,0.4895
SBUX,2020,0.4397,0.4604,0.5613,0.6377,0.6463,0.4928,0.6259
SBUX,2021,0.5735,0.5014,0.4397,0.5613,0.6377,0.6463,0.4928
SBUX,2022,0.5035,0.4935,0.5735,0.4397,0.5613,0.6377,0.6463
SBUX,2023,0.454,0.4598,0.5035,0.5735,0.4397,0.5613,0.6377
SCHW,2014,0.5413,0.5717,,,,,
SCHW,2015,0.5701,0.6035,0.5413,,,,
SCHW,2016,0.6138,0.5871,0.5701,0.5413,,,
SCHW,2017,0.5194,0.4727,0.6138,0.5701,0.5413,,
SCHW,2018,0.5735,0.5502,0.5194,0.6138,0.5701,0.5413,
SCHW,2019,0.4394,0.4822,0.5735,0.5194,0.6138,0.5701,0.5413
SCHW,2020,0.5123,0.5454,0.4394,0.5735,0.5194,0.6138,0.5701
SCHW,2021,0.5688,0.493,0.5123,0.4394,0.5735,0.5194,0.6138
SCHW,2022,0.512,0.5029,0.5688,0.5123,0.4394,0.5735,0.5194
SCHW,2023,0.6379,0.45,0.512,0.5688,0.5123,0.4394,0.5735
SPGI,2014,0.5876,0.5301,,,,,
SPGI,2015,0.5941,0.472,0.5876,,,,
SPGI,2016,0.5856,0.5418,0.5941,0.5876,,,
SPGI,2017,0.6647,0.4618,0.5856,0.5941,0.5876,,
SPGI,2018,0.6296,0.5587,0.6647,0.5856,0.5941,0.5876,
SPGI,2019,0.5574,0.4661,0.6296,0.6647,0.5856,0.5941,0.5876
SPGI,2020,0.5707,0.5398,0.5574,0.6296,0.6647,0.5856,0.5941
SPGI,2021,0.509,0.4696,0.5707,0.5574,0.6296,0.6647,0.5856
SPGI,2022,0.565,0.438,0.509,0.5707,0.5574,0.6296,0.6647
SPGI,2023,0.5447,0.5023,0.565,0.509,0.5707,0.5574,0.6296
SYK,2014,0.5707,0.2267,,,,,
SYK,2015,0.571,0.2143,0.5707,,,,
SYK,2016,0.5622,0.4297,0.571,0.5707,,,
SYK,2017,0.5777,0.4011,0.5622,0.571,0.5707,,
SYK,2018,0.556,0.4908,0.5777,0.5622,0.571,0.5707,
SYK,2019,0.5588,0.4695,0.556,0.5777,0.5622,0.571,0.5707
SYK,2020,0.6398,0.3125,0.5588,0.556,0.5777,0.5622,0.571
SYK,2021,0.5545,0.3185,0.6398,0.5588,0.556,0.5777,0.5622
SYK,2022,0.5268,0.3062,0.5545,0.6398,0.5588,0.556,0.5777
SYK,2023,0.5467,0.51,0.5268,0.5545,0.6398,0.5588,0.556
TJX,2014,0.5557,0.4241,,,,,
TJX,2015,0.559,0.4235,0.5557,,,,
TJX,2016,0.6084,0.3958,0.559,0.5557,,,
TJX,2017,0.5467,0.3894,0.6084,0.559,0.5557,,
TJX,2018,0.5428,0.4139,0.5467,0.6084,0.559,0.5557,
TJX,2019,0.5644,0.5746,0.5428,0.5467,0.6084,0.559,0.5557
TJX,2020,0.5786,0.525,0.5644,0.5428,0.5467,0.6084,0.559
TJX,2021,0.539,0.4625,0.5786,0.5644,0.5428,0.5467,0.6084
TJX,2022,0.5506,0.4368,0.539,0.5786,0.5644,0.5428,0.5467
TJX,2023,0.6087,0.4741,0.5506,0.539,0.5786,0.5644,0.5428
TMO,2014,0.5508,0.4406,,,,,
TMO,2015,0.59,0.467,0.5508,,,,
TMO,2016,0.5836,0.4176,0.59,0.5508,,,
TMO,2017,0.6006,0.5259,0.5836,0.59,0.5508,,
TMO,2018,0.613,0.3638,0.6006,0.5836,0.59,0.5508,
TMO,2019,0.6657,0.5534,0.613,0.6006,0.5836,0.59,0.5508
TMO,2020,0.6095,0.4099,0.6657,0.613,0.6006,0.5836,0.59
TMO,2021,0.7453,0.4174,0.6095,0.6657,0.613,0.6006,0.5836
TMO,2022,0.6873,0.5286,0.7453,0.6095,0.6657,0.613,0.6006
TMO,2023,0.6248,0.5712,0.6873,0.7453,0.6095,0.6657,0.613
TMUS,2014,0.5803,0.3908,,,,,
TMUS,2015,0.5492,0.4473,0.5803,,,,
TMUS,2016,0.5806,0.4528,0.5492,0.5803,,,
TMUS,2017,0.4487,0.3197,0.5806,0.5492,0.5803,,
TMUS,2018,0.4448,0.3582,0.4487,0.5806,0.5492,0.5803,
TMUS,2019,0.4049,0.4007,0.4448,0.4487,0.5806,0.5492,0.5803
TMUS,2020,0.42,0.4012,0.4049,0.4448,0.4487,0.5806,0.5492
TMUS,2021,0.6319,0.3976,0.42,0.4049,0.4448,0.4487,0.5806
TMUS,2022,0.5348,0.412,0.6319,0.42,0.4049,0.4448,0.4487
TMUS,2023,0.4974,0.5568,0.5348,0.6319,0.42,0.4049,0.4448
TSLA,2014,0.5344,0.261,,,,,
TSLA,2015,0.4961,0.358,0.5344,,,,
TSLA,2016,0.6159,0.3504,0.4961,0.5344,,,
TSLA,2017,0.4683,0.1978,0.6159,0.4961,0.5344,,
TSLA,2018,0.5029,0.2623,0.4683,0.6159,0.4961,0.5344,
TSLA,2019,0.5534,0.2308,0.5029,0.4683,0.6159,0.4961,0.5344
TSLA,2020,0.6205,0.4227,0.5534,0.5029,0.4683,0.6159,0.4961
TSLA,2021,0.6297,0.4031,0.6205,0.5534,0.5029,0.4683,0.6159
TSLA,2022,0.595,0.2729,0.6297,0.6205,0.5534,0.5029,0.4683
TSLA,2023,0.5809,0.2598,0.595,0.6297,0.6205,0.5534,0.5029
TXN,2014,0.5899,0.3407,,,,,
TXN,2015,0.5226,0.4994,0.5899,,,,
TXN,2016,0.5239,0.5594,0.5226,0.5899,,,
TXN,2017,0.5476,0.354,0.5239,0.5226,0.5899,,
TXN,2018,0.5313,0.3698,0.5476,0.5239,0.5226,0.5899,
TXN,2019,0.5245,0.5584,0.5313,0.5476,0.5239,0.5226,0.5899
TXN,2020,0.5492,0.5214,0.5245,0.5313,0.5476,0.5239,0.5226
TXN,2021,0.5522,0.5225,0.5492,0.5245,0.5313,0.5476,0.5239
TXN,2022,0.5291,0.535,0.5522,0.5492,0.5245,0.5313,0.5476
TXN,2023,0.5237,0.5207,0.5291,0.5522,0.5492,0.5245,0.5313
UNH,2014,0.4738,0.2166,,,,,
UNH,2015,0.4523,0.2501,0.4738,,,,
UNH,2016,0.5155,0.2311,0.4523,0.4738,,,
UNH,2017,0.541,0.2871,0.5155,0.4523,0.4738,,
UNH,2018,0.405,0.3438,0.541,0.5155,0.4523,0.4738,
UNH,2019,0.5624,0.2603,0.405,0.541,0.5155,0.4523,0.4738
UNH,2020,0.5698,0.3494,0.5624,0.405,0.541,0.5155,0.4523
UNH,2021,0.606,0.3417,0.5698,0.5624,0.405,0.541,0.5155
UNH,2022,0.5574,0.4409,0.606,0.5698,0.5624,0.405,0.541
UNH,2023,0.4572,0.4383,0.5574,0.606,0.5698,0.5624,0.405
UNP,2014,0.4326,0.4035,,,,,
UNP,2015,0.3812,0.3908,0.4326,,,,
UNP,2016,0.4156,0.4019,0.3812,0.4326,,,
UNP,2017,0.3574,0.4314,0.4156,0.3812,0.4326,,
UNP,2018,0.342,0.3584,0.3574,0.4156,0.3812,0.4326,
UNP,2019,0.3813,0.4139,0.342,0.3574,0.4156,0.3812,0.4326
UNP,2020,0.4721,0.3837,0.3813,0.342,0.3574,0.4156,0.3812
UNP,2021,0.4905,0.4063,0.4721,0.3813,0.342,0.3574,0.4156
UNP,2022,0.5005,0.4322,0.4905,0.4721,0.3813,0.342,0.3574
UNP,2023,0.4664,0.4151,0.5005,0.4905,0.4721,0.3813,0.342
UPS,2014,0.6025,0.6348,,,,,
UPS,2015,0.5203,0.5137,0.6025,,,,
UPS,2016,0.5357,0.3905,0.5203,0.6025,,,
UPS,2017,0.5814,0.5224,0.5357,0.5203,0.6025,,
UPS,2018,0.5412,0.4378,0.5814,0.5357,0.5203,0.6025,
UPS,2019,0.5772,0.5102,0.5412,0.5814,0.5357,0.5203,0.6025
UPS,2020,0.6075,0.4963,0.5772,0.5412,0.5814,0.5357,0.5203
UPS,2021,0.6411,0.4998,0.6075,0.5772,0.5412,0.5814,0.5357
UPS,2022,0.6157,0.6218,0.6411,0.6075,0.5772,0.5412,0.5814
UPS,2023,0.5885,0.5365,0.6157,0.6411,0.6075,0.5772,0.5412
V,2014,0.5626,0.2889,,,,,
V,2015,0.3497,0.33,0.5626,,,,
V,2016,0.3877,0.4926,0.3497,0.5626,,,
V,2017,0.4328,0.4883,0.3877,0.3497,0.5626,,
V,2018,0.4239,0.3398,0.4328,0.3877,0.3497,0.5626,
V,2019,0.4527,0.3267,0.4239,0.4328,0.3877,0.3497,0.5626
V,2020,0.4134,0.5194,0.4527,0.4239,0.4328,0.3877,0.3497
V,2021,0.41,0.4897,0.4134,0.4527,0.4239,0.4328,0.3877
V,2022,0.6456,0.4211,0.41,0.4134,0.4527,0.4239,0.4328
V,2023,0.4817,0.3802,0.6456,0.41,0.4134,0.4527,0.4239
VRTX,2014,0.3633,0.1988,,,,,
VRTX,2015,0.4958,0.1466,0.3633,,,,
VRTX,2016,0.4635,0.1953,0.4958,0.3633,,,
VRTX,2017,0.4546,0.1787,0.4635,0.4958,0.3633,,
VRTX,2018,0.3412,0.1919,0.4546,0.4635,0.4958,0.3633,
VRTX,2019,0.4912,0.2807,0.3412,0.4546,0.4635,0.4958,0.3633
VRTX,2020,0.4236,0.3288,0.4912,0.3412,0.4546,0.4635,0.4958
VRTX,2021,0.3166,0.371,0.4236,0.4912,0.3412,0.4546,0.4635
VRTX,2022,0.5043,0.1719,0.3166,0.4236,0.4912,0.3412,0.4546
VRTX,2023,0.5239,0.4281,0.5043,0.3166,0.4236,0.4912,0.3412
